,Washington,Illinois,California,Arizona,Massachusetts,Wisconsin,Texas,Nebraska,Utah,Oregon,Florida,New York,Rhode Island,Georgia,New Hampshire,North Carolina,New Jersey,Colorado,Maryland,Nevada,Tennessee,Hawaii,Indiana,Kentucky,Minnesota,Oklahoma,Pennsylvania,South Carolina,District of Columbia,Kansas,Missouri,Vermont,Virginia,Connecticut,Iowa,Louisiana,Ohio,Michigan,South Dakota,Arkansas,Delaware,Mississippi,New Mexico,North Dakota,Wyoming,Alaska,Maine,Alabama,Idaho,Montana,Puerto Rico,Virgin Islands,Guam,West Virginia,Northern Mariana Islands,American Samoa
2020-08-18,71032.0,211806.0,640499.0,194931.0,124063.0,71517.0,577220.0,30825.0,47285.0,23685.0,579924.0,431298.0,20692.0,224681.0,7017.0,147141.0,189937.0,53674.0,101780.0,62752.0,132796.0,5326.0,83799.0,42270.0,66107.0,49326.0,130286.0,107672.0,13325.0,35632.0,70759.0,1530.0,108282.0,51255.0,53201.0,139248.0,109923.0,103527.0,10443.0,53487.0,16593.0,73207.0,23579.0,8786.0,3360.0,5175.0,4213.0,110361.0,28486.0,5867.0,27713.0,796.0,1546.0,8731.0,54.0,0.0
2020-08-19,71594.0,213888.0,646742.0,195568.0,124415.0,72204.0,582623.0,31040.0,47647.0,23887.0,584039.0,431924.0,20795.0,227255.0,7036.0,148491.0,190256.0,53943.0,102215.0,63127.0,134810.0,5586.0,84308.0,42958.0,66664.0,49923.0,130950.0,108411.0,13354.0,36333.0,71802.0,1533.0,109019.0,51314.0,53541.0,140044.0,110881.0,104235.0,10566.0,54216.0,16643.0,74555.0,23749.0,8972.0,3430.0,5245.0,4234.0,111478.0,28829.0,5976.0,27934.0,828.0,1568.0,8801.0,54.0,0.0
2020-08-20,72284.0,215889.0,653401.0,196305.0,124728.0,73067.0,587900.0,31348.0,48103.0,24176.0,588594.0,432523.0,20871.0,230288.0,7050.0,150422.0,190356.0,54285.0,102783.0,63699.0,136260.0,5821.0,85257.0,43700.0,67354.0,50669.0,131736.0,109320.0,13409.0,36445.0,72912.0,1537.0,109882.0,51432.0,54533.0,140962.0,112003.0,104771.0,10691.0,54765.0,16718.0,75449.0,23951.0,9246.0,3468.0,5330.0,4252.0,112449.0,29252.0,6095.0,28143.0,869.0,1673.0,8982.0,54.0,0.0
2020-08-21,72787.0,218111.0,659991.0,196925.0,125216.0,73895.0,593405.0,31626.0,48616.0,24435.0,593278.0,433230.0,21022.0,233169.0,7071.0,152344.0,190646.0,54658.0,103461.0,64573.0,137932.0,6049.0,86312.0,44432.0,68179.0,51746.0,132461.0,110378.0,13469.0,37411.0,74221.0,1541.0,110860.0,51519.0,55331.0,141861.0,113046.0,104829.0,10884.0,55652.0,16770.0,76323.0,24095.0,9478.0,3524.0,5401.0,4285.0,113632.0,29510.0,6239.0,28846.0,960.0,1736.0,9066.0,54.0,0.0
2020-08-22,73353.0,220459.0,665325.0,197909.0,125360.0,74740.0,599156.0,31780.0,48950.0,24711.0,597589.0,433881.0,21022.0,235783.0,7092.0,153966.0,191175.0,54939.0,104040.0,65150.0,139366.0,6333.0,87325.0,45225.0,68913.0,52599.0,133160.0,111295.0,13534.0,37544.0,75468.0,1553.0,112072.0,51519.0,55996.0,141861.0,114165.0,106141.0,11135.0,56199.0,16828.0,77268.0,24302.0,9740.0,3543.0,5492.0,4317.0,114532.0,29808.0,6392.0,29577.0,960.0,1736.0,9185.0,54.0,0.0
2020-08-23,73745.0,222292.0,669944.0,198117.0,125360.0,75205.0,602144.0,31889.0,49125.0,24938.0,600563.0,434462.0,21022.0,237402.0,7107.0,155390.0,191323.0,55441.0,104618.0,65678.0,141000.0,6577.0,87942.0,45401.0,69630.0,53165.0,133679.0,111988.0,13590.0,37726.0,76339.0,1557.0,112966.0,51519.0,56441.0,143084.0,114802.0,106875.0,11276.0,56574.0,16895.0,77894.0,24396.0,9880.0,3579.0,5556.0,4335.0,115060.0,29973.0,6444.0,29896.0,984.0,1736.0,9272.0,54.0,0.0
2020-08-24,74292.0,224056.0,676236.0,198421.0,126022.0,75755.0,607621.0,32047.0,49451.0,25174.0,602821.0,434866.0,21302.0,239612.0,7134.0,156927.0,191548.0,55700.0,105168.0,66073.0,141675.0,6746.0,89602.0,46057.0,70344.0,53522.0,134246.0,112551.0,13639.0,39008.0,77254.0,1566.0,113630.0,52011.0,56941.0,143707.0,115651.0,107816.0,11425.0,56894.0,16942.0,78405.0,24469.0,10004.0,3603.0,5626.0,4356.0,116710.0,30260.0,6510.0,30618.0,998.0,1876.0,9312.0,54.0,0.0
2020-08-25,74634.0,225812.0,682320.0,199293.0,126420.0,76453.0,613707.0,32379.0,49870.0,25408.0,605494.0,435495.0,21372.0,241865.0,7150.0,158185.0,191850.0,56176.0,105554.0,66515.0,142501.0,6961.0,90460.0,46798.0,70753.0,54172.0,134803.0,113488.0,13684.0,39089.0,78246.0,1572.0,114635.0,52040.0,57606.0,144257.0,116495.0,108742.0,11559.0,57374.0,16962.0,79206.0,24535.0,10233.0,3634.0,5621.0,4368.0,117242.0,30648.0,6649.0,30720.0,1030.0,1953.0,9395.0,54.0,0.0
2020-08-26,75207.0,227872.0,687612.0,199495.0,126756.0,77220.0,619836.0,32727.0,50298.0,25575.0,608714.0,436063.0,21454.0,244494.0,7159.0,159708.0,192086.0,56346.0,105996.0,66732.0,144400.0,7236.0,91403.0,47542.0,71285.0,54838.0,135323.0,114093.0,13722.0,40564.0,79588.0,1577.0,115458.0,52220.0,58864.0,145661.0,117584.0,109645.0,11851.0,58023.0,16986.0,80110.0,24732.0,10471.0,3684.0,5671.0,4389.0,119254.0,30968.0,6807.0,30744.0,1030.0,2089.0,9540.0,54.0,0.0
2020-08-27,75752.0,229598.0,692964.0,200172.0,127124.0,78136.0,623647.0,33101.0,50668.0,25775.0,611983.0,436852.0,21589.0,247017.0,7194.0,161715.0,192393.0,56706.0,106558.0,67324.0,146183.0,7542.0,92566.0,48322.0,72439.0,55550.0,135958.0,114598.0,13794.0,40702.0,80913.0,1586.0,116579.0,52350.0,61484.0,146338.0,118828.0,110491.0,12194.0,58745.0,16976.0,80695.0,24920.0,10804.0,3722.0,5752.0,4414.0,121023.0,31326.0,6960.0,31383.0,1075.0,2201.0,9633.0,54.0,0.0
2020-08-28,76397.0,232052.0,698391.0,200694.0,127584.0,78984.0,628492.0,33436.0,51071.0,26069.0,615798.0,437487.0,21683.0,249317.0,7216.0,163154.0,192751.0,57158.0,107146.0,67984.0,147814.0,7806.0,93387.0,48937.0,73289.0,56260.0,136824.0,115951.0,13851.0,41808.0,82449.0,1589.0,117592.0,52495.0,62828.0,146944.0,120124.0,111303.0,12517.0,59583.0,17083.0,81294.0,25042.0,11114.0,3763.0,5874.0,4436.0,122185.0,31643.0,7086.0,31988.0,1075.0,2256.0,9824.0,54.0,0.0
2020-08-29,76834.0,233806.0,702500.0,201317.0,128030.0,79767.0,633834.0,33753.0,51486.0,26293.0,618995.0,438122.0,21683.0,251676.0,7246.0,165533.0,193100.0,57326.0,107790.0,68576.0,149310.0,8115.0,94512.0,49914.0,74306.0,57353.0,137576.0,117249.0,13925.0,41909.0,83973.0,1605.0,118809.0,52495.0,63836.0,146944.0,121340.0,112104.0,12942.0,60378.0,17349.0,82029.0,25178.0,11488.0,3784.0,5985.0,4489.0,123889.0,31874.0,7256.0,32550.0,1129.0,2256.0,9967.0,56.0,0.0
2020-08-30,77122.0,235779.0,706589.0,201695.0,128229.0,80311.0,636547.0,34046.0,51854.0,26554.0,621578.0,438831.0,21683.0,252813.0,7254.0,166510.0,193391.0,57515.0,108286.0,68981.0,150249.0,8315.0,95394.0,50170.0,75238.0,58020.0,138137.0,118324.0,13959.0,42011.0,85133.0,1616.0,119747.0,52495.0,64599.0,148568.0,122262.0,112598.0,13322.0,60856.0,17343.0,82676.0,25283.0,11706.0,3820.0,6036.0,4512.0,125235.0,32034.0,7340.0,32848.0,1134.0,2256.0,10110.0,56.0,0.0
2020-08-31,77718.0,237682.0,712543.0,201866.0,128533.0,80733.0,640317.0,34287.0,52166.0,26723.0,623463.0,439480.0,21949.0,254238.0,7275.0,167989.0,193740.0,57797.0,108742.0,69318.0,152033.0,8447.0,96277.0,50884.0,75913.0,58733.0,138840.0,118992.0,13992.0,43407.0,86328.0,1624.0,120594.0,52879.0,65252.0,148894.0,123157.0,113163.0,13509.0,61224.0,17429.0,82950.0,25352.0,11820.0,3842.0,6075.0,4526.0,126058.0,32256.0,7440.0,33199.0,1139.0,2364.0,10250.0,56.0,0.0
2020-09-01,78061.0,239115.0,716630.0,202375.0,128888.0,81688.0,645534.0,34574.0,52505.0,26958.0,631032.0,440237.0,22002.0,256544.0,7297.0,169966.0,194070.0,58118.0,109353.0,69708.0,153274.0,8628.0,96988.0,51762.0,76404.0,59399.0,139591.0,119846.0,14049.0,43491.0,87414.0,1635.0,121615.0,53006.0,65846.0,149583.0,124610.0,113969.0,13749.0,61497.0,17535.0,83584.0,25460.0,12004.0,3866.0,6109.0,4548.0,127616.0,32703.0,7526.0,33421.0,1143.0,2416.0,10507.0,57.0,0.0
2020-09-02,78554.0,241282.0,722037.0,202898.0,121131.0,82261.0,649844.0,34995.0,52950.0,27085.0,633434.0,440947.0,22078.0,258482.0,7309.0,171140.0,194378.0,58392.0,109808.0,69927.0,154833.0,8966.0,97853.0,52704.0,77137.0,60118.0,140577.0,120503.0,14077.0,44529.0,88974.0,1637.0,122542.0,53108.0,66463.0,150734.0,125767.0,114603.0,14003.0,62112.0,17549.0,84365.0,25612.0,12271.0,3911.0,6181.0,4567.0,128239.0,33059.0,7715.0,34003.0,1144.0,2463.0,10642.0,57.0,0.0
2020-09-03,79120.0,242715.0,727403.0,203964.0,121546.0,83119.0,653321.0,35469.0,53412.0,27356.0,637005.0,441835.0,22143.0,261056.0,7347.0,172791.0,194756.0,58680.0,110504.0,70319.0,157028.0,9177.0,98971.0,54067.0,78175.0,61027.0,141578.0,121696.0,14135.0,44755.0,90392.0,1637.0,123668.0,53209.0,67693.0,151547.0,127112.0,115393.0,14337.0,63504.0,17653.0,85116.0,25812.0,12633.0,3939.0,6287.0,4617.0,129285.0,33361.0,7903.0,34198.0,1150.0,2529.0,10845.0,57.0,0.0
2020-09-04,79721.0,248253.0,732693.0,204686.0,121758.0,84519.0,658789.0,35661.0,53940.0,27605.0,640203.0,442698.0,22243.0,263047.0,7368.0,174848.0,195205.0,59021.0,111332.0,70783.0,158120.0,9448.0,100011.0,55500.0,79018.0,62040.0,142537.0,123325.0,14186.0,46049.0,91994.0,1642.0,124779.0,53365.0,68757.0,152369.0,128444.0,116470.0,14596.0,64678.0,17752.0,85939.0,25902.0,12977.0,3989.0,6416.0,4632.0,130393.0,33628.0,8046.0,34241.0,1150.0,2588.0,11037.0,57.0,0.0
2020-09-05,79900.0,250882.0,737074.0,205518.0,122196.0,85517.0,663246.0,35805.0,54364.0,27857.0,643859.0,443497.0,22243.0,265215.0,7424.0,176124.0,195530.0,59362.0,112104.0,71184.0,159893.0,9667.0,101094.0,56016.0,79932.0,63187.0,143301.0,124289.0,14238.0,46051.0,93713.0,1647.0,125727.0,53365.0,69690.0,152369.0,129785.0,117267.0,14889.0,65226.0,17892.0,86478.0,26048.0,13338.0,4006.0,6514.0,4667.0,131803.0,33884.0,8178.0,34492.0,1167.0,2640.0,11289.0,58.0,0.0
2020-09-06,80369.0,252306.0,740233.0,205772.0,122562.0,86406.0,665338.0,35891.0,54660.0,28045.0,646423.0,444226.0,22243.0,266707.0,7447.0,177141.0,195841.0,59626.0,112557.0,71711.0,161589.0,9829.0,101937.0,56172.0,80639.0,63607.0,143902.0,124952.0,14279.0,46151.0,94923.0,1648.0,126926.0,53365.0,70210.0,153764.0,130558.0,117310.0,15109.0,65924.0,18043.0,86888.0,26107.0,13635.0,4032.0,6603.0,4682.0,132314.0,34053.0,8272.0,34533.0,1181.0,2588.0,11412.0,58.0,0.0
2020-09-07,80485.0,253649.0,742689.0,205971.0,122791.0,86981.0,666209.0,35975.0,55052.0,28191.0,648261.0,444751.0,22243.0,267238.0,7476.0,178212.0,196173.0,59823.0,113378.0,72048.0,162531.0,9933.0,102527.0,56545.0,81277.0,64220.0,144658.0,125607.0,14315.0,47409.0,95795.0,1651.0,127571.0,53365.0,70537.0,154073.0,131336.0,118388.0,15300.0,66280.0,18249.0,87130.0,26144.0,13805.0,4032.0,6637.0,4701.0,132973.0,34153.0,8340.0,35375.0,1190.0,2588.0,11575.0,59.0,0.0
2020-09-08,81048.0,255229.0,746114.0,206048.0,122962.0,87730.0,670427.0,36477.0,55424.0,28355.0,650084.0,445308.0,22592.0,268684.0,7494.0,179150.0,196450.0,60003.0,113734.0,72165.0,163180.0,10130.0,102917.0,56877.0,81660.0,65053.0,145191.0,125908.0,14362.0,47878.0,97044.0,1654.0,128407.0,53782.0,71018.0,154329.0,131992.0,118984.0,15403.0,66757.0,18308.0,87379.0,26181.0,13876.0,4103.0,6670.0,4713.0,133606.0,34461.0,8409.0,35504.0,1191.0,2682.0,11661.0,59.0,0.0
2020-09-09,81528.0,256614.0,749197.0,206548.0,123143.0,88643.0,675149.0,36917.0,55730.0,28474.0,652140.0,445881.0,22676.0,270624.0,7517.0,180061.0,196779.0,60291.0,114070.0,72317.0,164032.0,10228.0,103641.0,57518.0,81920.0,65929.0,146058.0,126213.0,14387.0,48389.0,98446.0,1656.0,129289.0,53871.0,71594.0,155890.0,132965.0,119952.0,15571.0,67255.0,18308.0,87805.0,26268.0,14114.0,4151.0,6735.0,4734.0,134417.0,34707.0,8499.0,35507.0,1197.0,2727.0,11808.0,59.0,0.0
2020-09-10,82125.0,258573.0,753019.0,207002.0,123546.0,90232.0,677888.0,37373.0,56182.0,28661.0,654723.0,446637.0,22782.0,272588.0,7573.0,181335.0,197203.0,60576.0,114574.0,72620.0,165911.0,10397.0,104429.0,58452.0,82301.0,66700.0,146735.0,126592.0,14412.0,48443.0,99677.0,1661.0,130525.0,54093.0,72548.0,156354.0,134086.0,120896.0,15834.0,67803.0,18466.0,88322.0,26429.0,14446.0,4199.0,6860.0,4760.0,135565.0,35027.0,8694.0,36279.0,1201.0,2815.0,12017.0,59.0,0.0
2020-09-11,82590.0,260949.0,757126.0,207525.0,123986.0,91672.0,683295.0,37841.0,56789.0,28888.0,658373.0,447498.0,22905.0,274242.0,7620.0,182934.0,197677.0,60881.0,115217.0,72886.0,167263.0,10567.0,105703.0,59349.0,82768.0,67642.0,147744.0,129046.0,14493.0,49393.0,101285.0,1668.0,131640.0,54326.0,73399.0,157109.0,135326.0,122319.0,16117.0,68987.0,18559.0,89175.0,26563.0,14687.0,4264.0,6968.0,4792.0,136703.0,35354.0,8817.0,36581.0,1201.0,2832.0,12174.0,59.0,0.0
2020-09-12,82957.0,262957.0,760582.0,208128.0,124540.0,93102.0,685921.0,38108.0,57276.0,29156.0,661563.0,448347.0,22905.0,276319.0,7652.0,184305.0,198126.0,61311.0,115876.0,73291.0,168552.0,10696.0,106777.0,60187.0,83640.0,68659.0,148635.0,129978.0,14552.0,49398.0,103085.0,1677.0,132940.0,54326.0,74204.0,157109.0,136568.0,123048.0,16437.0,69710.0,18726.0,89620.0,26661.0,15154.0,4297.0,7074.0,4834.0,137646.0,35588.0,8946.0,37092.0,1220.0,2832.0,12521.0,60.0,0.0
2020-09-13,83177.0,264340.0,763390.0,208514.0,124826.0,94723.0,689941.0,38188.0,57892.0,29337.0,663986.0,449072.0,22905.0,277715.0,7696.0,185325.0,198423.0,61641.0,116600.0,73648.0,169310.0,10808.0,108020.0,60607.0,84363.0,69354.0,148635.0,131864.0,14592.0,49408.0,104603.0,1684.0,133814.0,54326.0,74675.0,158390.0,137405.0,123075.0,16638.0,70219.0,18849.0,89874.0,26761.0,15580.0,4346.0,7136.0,4863.0,138755.0,35693.0,9037.0,37380.0,1220.0,2832.0,12699.0,60.0,0.0
2020-09-14,83861.0,265869.0,767063.0,208726.0,125080.0,95564.0,694547.0,38642.0,58451.0,29488.0,665722.0,449658.0,23130.0,278699.0,7714.0,186447.0,198757.0,62032.0,117147.0,73889.0,171498.0,10887.0,108755.0,61182.0,85001.0,70223.0,150044.0,132680.0,14622.0,50871.0,106057.0,1696.0,134571.0,54895.0,75069.0,158882.0,138484.0,124276.0,16801.0,70627.0,18937.0,90018.0,26842.0,15834.0,4392.0,7213.0,4903.0,139459.0,35984.0,9164.0,37750.0,1221.0,2896.0,12820.0,61.0,0.0
2020-09-15,84222.0,267380.0,769918.0,209215.0,125393.0,97002.0,701509.0,38970.0,59017.0,29664.0,668838.0,450425.0,23250.0,280356.0,7748.0,187486.0,199193.0,62575.0,117745.0,74129.0,172692.0,10951.0,109445.0,61986.0,85403.0,71314.0,151081.0,133470.0,14687.0,51006.0,107687.0,1702.0,135514.0,55031.0,75722.0,159253.0,139485.0,124978.0,16994.0,71497.0,19137.0,90523.0,26923.0,16067.0,4438.0,7256.0,4918.0,140160.0,36306.0,9281.0,38172.0,1232.0,2935.0,12976.0,61.0,0.0
2020-09-16,84714.0,269282.0,773319.0,209911.0,125699.0,98501.0,706034.0,39419.0,59770.0,29856.0,671193.0,451078.0,23358.0,282363.0,7780.0,188800.0,199583.0,63068.0,118387.0,74377.0,174400.0,11052.0,110025.0,62723.0,85865.0,72284.0,151889.0,134122.0,14743.0,51829.0,108997.0,1702.0,136359.0,55166.0,76680.0,159865.0,140518.0,125782.0,17291.0,72219.0,19234.0,91234.0,27041.0,16336.0,4566.0,7308.0,4941.0,141087.0,36594.0,9487.0,38284.0,1232.0,2982.0,13196.0,61.0,0.0
2020-09-17,85101.0,271370.0,776945.0,211663.0,126128.0,100619.0,710423.0,39921.0,60662.0,30068.0,674448.0,451971.0,23488.0,284219.0,7814.0,190307.0,200152.0,63613.0,119017.0,74792.0,175702.0,11211.0,110863.0,63412.0,86774.0,73318.0,152813.0,135446.0,14790.0,52039.0,110554.0,1705.0,137460.0,55386.0,77865.0,160343.0,141585.0,126794.0,17686.0,73211.0,19318.0,91935.0,27199.0,16726.0,4652.0,7413.0,4962.0,141757.0,36924.0,9721.0,38867.0,1238.0,3014.0,13430.0,62.0,0.0
2020-09-18,85583.0,273596.0,781437.0,213663.0,126582.0,103211.0,713652.0,40387.0,61786.0,30351.0,677652.0,452764.0,23620.0,286170.0,7861.0,191672.0,200639.0,64277.0,119559.0,75153.0,177707.0,11348.0,111900.0,64155.0,87859.0,74567.0,153560.0,136318.0,14852.0,53403.0,112547.0,1706.0,138702.0,55527.0,78839.0,161322.0,142596.0,127558.0,18075.0,74082.0,19366.0,92432.0,27350.0,17233.0,4747.0,7528.0,5005.0,142863.0,37358.0,9934.0,39684.0,1257.0,3043.0,13683.0,62.0,0.0
2020-09-19,85886.0,276057.0,785077.0,213551.0,127181.0,105609.0,716914.0,40797.0,62893.0,30600.0,681225.0,453747.0,23620.0,288059.0,7920.0,192751.0,201100.0,64694.0,120107.0,75524.0,179017.0,11457.0,112982.0,65068.0,88773.0,75804.0,154261.0,137240.0,14902.0,53420.0,113794.0,1710.0,139655.0,55527.0,79785.0,161322.0,143547.0,128112.0,18444.0,75160.0,19449.0,93087.0,27512.0,17610.0,4780.0,7613.0,5035.0,144164.0,37624.0,10193.0,40993.0,1257.0,3043.0,13874.0,68.0,0.0
2020-09-20,86169.0,277373.0,788078.0,214018.0,127540.0,107343.0,722460.0,41083.0,63774.0,30802.0,683746.0,454612.0,23620.0,289096.0,7947.0,193978.0,201553.0,65248.0,120656.0,75914.0,180621.0,11534.0,113728.0,65413.0,90069.0,76807.0,154924.0,137708.0,14955.0,53433.0,115000.0,1715.0,140511.0,55527.0,80410.0,162258.0,144309.0,128148.0,18696.0,75723.0,19566.0,93364.0,27579.0,17961.0,4871.0,7704.0,5079.0,144962.0,37768.0,10325.0,41838.0,1269.0,3043.0,14054.0,68.0,0.0
2020-09-21,86803.0,279032.0,792220.0,214251.0,127796.0,108656.0,744736.0,41388.0,64404.0,30999.0,685431.0,455187.0,23932.0,289975.0,7952.0,195093.0,201945.0,65936.0,121068.0,76119.0,181725.0,11590.0,114251.0,65905.0,90994.0,77908.0,155729.0,138124.0,14978.0,54956.0,116814.0,1719.0,141138.0,56024.0,81006.0,162501.0,145165.0,129655.0,18869.0,76364.0,19667.0,93556.0,27683.0,18247.0,4944.0,7775.0,5106.0,145780.0,38196.0,10509.0,42476.0,1269.0,3116.0,14171.0,69.0,0.0
2020-09-22,87233.0,280511.0,795080.0,214846.0,127969.0,110393.0,749069.0,41828.0,65058.0,31323.0,687901.0,455938.0,24044.0,290930.0,7990.0,196258.0,202371.0,66552.0,121409.0,76376.0,182546.0,11653.0,114864.0,66624.0,91474.0,79072.0,156512.0,140789.0,15021.0,55237.0,118574.0,1721.0,142010.0,56160.0,81674.0,163253.0,145850.0,130406.0,19189.0,76981.0,19761.0,94021.0,27790.0,18511.0,5016.0,7821.0,5146.0,146584.0,38676.0,10792.0,42596.0,1278.0,3159.0,14384.0,69.0,0.0
2020-09-23,88042.0,282331.0,798351.0,215284.0,128512.0,112276.0,753551.0,42278.0,65948.0,31513.0,690491.0,456604.0,24177.0,292797.0,8007.0,197431.0,202779.0,67186.0,121793.0,76907.0,184068.0,11820.0,115578.0,67590.0,92152.0,80161.0,157373.0,141686.0,15050.0,56355.0,120124.0,1722.0,142590.0,56315.0,82956.0,163869.0,146753.0,131292.0,19634.0,77963.0,19830.0,94573.0,27987.0,18984.0,5169.0,7875.0,5171.0,147153.0,39030.0,11034.0,42660.0,1290.0,3204.0,14504.0,69.0,0.0
2020-09-24,88597.0,284620.0,801674.0,215852.0,128993.0,114743.0,758379.0,42731.0,67167.0,31869.0,693032.0,457557.0,24311.0,294334.0,8044.0,199236.0,203343.0,67745.0,122293.0,77338.0,185121.0,11908.0,116481.0,68230.0,93064.0,81244.0,158221.0,142707.0,15106.0,56461.0,121485.0,1724.0,143492.0,56472.0,83993.0,164446.0,147744.0,132400.0,20097.0,79049.0,19947.0,95310.0,28224.0,19454.0,5305.0,8015.0,5215.0,148206.0,39547.0,11381.0,43842.0,1290.0,3232.0,14706.0,69.0,0.0
2020-09-25,89149.0,287375.0,805736.0,216367.0,129481.0,117355.0,761644.0,43162.0,68537.0,32328.0,695879.0,458466.0,24181.0,296089.0,8085.0,204658.0,203891.0,68506.0,122850.0,77930.0,186769.0,12039.0,117656.0,69150.0,94241.0,82520.0,159051.0,143902.0,15163.0,57852.0,123544.0,1731.0,144433.0,56587.0,85031.0,165152.0,148894.0,133443.0,20554.0,79946.0,20085.0,96032.0,28487.0,19888.0,5420.0,8133.0,5235.0,150658.0,40228.0,11656.0,44905.0,1296.0,3255.0,14953.0,69.0,0.0
2020-09-26,89514.0,289683.0,809215.0,216826.0,130050.0,120249.0,764642.0,43596.0,69556.0,32581.0,698674.0,459472.0,24181.0,297553.0,8121.0,206241.0,204641.0,68973.0,123328.0,78464.0,188205.0,12166.0,118819.0,70038.0,95711.0,83510.0,159937.0,145273.0,15215.0,57852.0,124939.0,1739.0,145408.0,56587.0,85908.0,165152.0,150009.0,134372.0,21133.0,80755.0,20156.0,96677.0,28692.0,20383.0,5465.0,8244.0,5260.0,151591.0,40411.0,11943.0,45413.0,1317.0,3255.0,15158.0,69.0,0.0
2020-09-27,89822.0,291271.0,811699.0,217237.0,130642.0,122498.0,770539.0,44063.0,70616.0,32820.0,700556.0,460340.0,24181.0,298321.0,8172.0,207407.0,205339.0,69472.0,123895.0,78820.0,190037.0,12264.0,119721.0,70385.0,96786.0,84333.0,160770.0,145887.0,15250.0,57978.0,126115.0,1742.0,146144.0,56587.0,86624.0,166075.0,150809.0,134409.0,21541.0,81242.0,20260.0,96859.0,28844.0,20727.0,5633.0,8359.0,5288.0,152321.0,40501.0,12126.0,46304.0,1317.0,3255.0,15348.0,69.0,0.0
2020-09-28,90596.0,293169.0,814797.0,217513.0,131072.0,124320.0,773679.0,44578.0,71442.0,32995.0,701294.0,461176.0,24424.0,298963.0,8208.0,208497.0,205898.0,69967.0,124371.0,79313.0,190991.0,12351.0,120581.0,71003.0,97690.0,85194.0,161642.0,146455.0,15264.0,59793.0,127894.0,1745.0,146593.0,57147.0,87256.0,166315.0,151802.0,135782.0,21738.0,82049.0,20389.0,97049.0,28985.0,20986.0,5754.0,8477.0,5300.0,152983.0,41386.0,12538.0,47422.0,1318.0,3255.0,15512.0,69.0,0.0
2020-09-29,91011.0,294673.0,817940.0,218185.0,131584.0,126744.0,780543.0,45044.0,72136.0,33297.0,704560.0,462364.0,24556.0,300019.0,8233.0,209384.0,206354.0,70458.0,124805.0,79691.0,191859.0,12436.0,121327.0,71921.0,98499.0,86219.0,163219.0,147634.0,15300.0,59951.0,128816.0,1749.0,147516.0,57329.0,88234.0,166848.0,152907.0,136899.0,21997.0,82755.0,20531.0,97638.0,29157.0,21404.0,5821.0,8602.0,5337.0,153554.0,41854.0,12825.0,48467.0,1318.0,3412.0,15692.0,69.0,0.0
2020-09-30,91560.0,296935.0,821126.0,218511.0,132116.0,129172.0,784027.0,45564.0,73053.0,33554.0,706508.0,463369.0,24748.0,301485.0,8266.0,211004.0,207062.0,71090.0,125217.0,80084.0,193357.0,12555.0,122295.0,72830.0,99187.0,87199.0,164135.0,147942.0,15326.0,60957.0,130065.0,1752.0,148271.0,57550.0,89248.0,167458.0,153987.0,138074.0,22389.0,83697.0,20613.0,98190.0,29435.0,21849.0,5948.0,8707.0,5391.0,154701.0,42549.0,13179.0,48755.0,1318.0,3457.0,15848.0,70.0,0.0
2020-10-01,92166.0,299111.0,824307.0,219214.0,132870.0,132176.0,788066.0,46185.0,74099.0,33865.0,709136.0,464752.0,24914.0,303010.0,8317.0,213218.0,207676.0,71723.0,125997.0,80507.0,194601.0,12660.0,123459.0,73619.0,100253.0,88369.0,165078.0,148323.0,15358.0,61103.0,131778.0,1755.0,148721.0,57742.0,90483.0,168009.0,155314.0,139064.0,23136.0,84821.0,20787.0,98886.0,29661.0,22221.0,6083.0,8838.0,5431.0,155744.0,42915.0,13626.0,49067.0,1326.0,3519.0,16024.0,70.0,0.0
2020-10-02,92727.0,301540.0,828365.0,219778.0,133631.0,134996.0,793962.0,46977.0,75175.0,34180.0,711796.0,466353.0,25076.0,304406.0,8534.0,215035.0,208416.0,72454.0,126711.0,81285.0,195680.0,12754.0,124959.0,74566.0,101419.0,89559.0,166270.0,149185.0,15423.0,62424.0,133725.0,1768.0,149687.0,58297.0,91483.0,168826.0,156809.0,140057.0,23522.0,85779.0,20937.0,99558.0,30000.0,22697.0,6214.0,8964.0,5468.0,156698.0,43528.0,14044.0,49747.0,1326.0,3586.0,16307.0,70.0,0.0
2020-10-03,93160.0,303807.0,831495.0,220403.0,134303.0,138018.0,799411.0,47403.0,76231.0,34512.0,714583.0,468081.0,25076.0,305941.0,8597.0,217049.0,209363.0,72929.0,127194.0,81829.0,196870.0,12887.0,126414.0,75576.0,102840.0,90748.0,166270.0,150891.0,15473.0,62446.0,134826.0,1778.0,150803.0,58297.0,92302.0,168826.0,157966.0,141236.0,23986.0,86525.0,21125.0,100167.0,30296.0,23137.0,6365.0,9111.0,5486.0,158380.0,43702.0,14490.0,50375.0,1327.0,3668.0,16468.0,70.0,0.0
2020-10-04,93527.0,305218.0,834636.0,220757.0,134947.0,139941.0,802440.0,47807.0,77618.0,34771.0,716451.0,469307.0,25076.0,306778.0,8645.0,217641.0,209989.0,73389.0,127785.0,82134.0,198262.0,12957.0,127501.0,76086.0,103879.0,91317.0,168161.0,151582.0,15519.0,62479.0,135691.0,1785.0,151870.0,58297.0,92744.0,169719.0,158907.0,141287.0,24418.0,87013.0,21243.0,100488.0,30477.0,23553.0,6504.0,9300.0,5519.0,159169.0,43964.0,14738.0,50675.0,1327.0,3586.0,16628.0,73.0,0.0
